d_org,d_in,n,T80_h,wvtr,t_lag_h,Tmax_C,Topt,cost_min,weight,dur_yr,pareto,pareto4
100.0,33.0,6,43784.08118468095,5.548220538904862e-06,526.9686894064743,65.77588830537792,0.9085222760726479,2120.408163265306,1.3674000000000002,4.444722748170224,1,1
100.0,36.0,1,2019.3519622073225,0.00011885963648747936,0.16355567638432933,65.78974292262376,0.9089983357802206,384.01360544217687,0.2369,3.1318001775689344,1,1
100.0,36.0,2,10504.618426226576,2.2925492586943042e-05,35.92297334503924,65.78687623523967,0.9088998318414304,768.0272108843537,0.4738,3.133137819302492,1,1
100.0,36.0,3,19022.57866150733,1.2686194685237204e-05,104.37616227518966,65.78400983657491,0.9088013385770557,1152.0408163265306,0.7107000000000001,3.1344759689963397,1,1
100.0,36.0,4,27579.013723441385,8.769458752120415e-06,211.30417785863978,65.7811437266028,0.9087028559859399,1536.0544217687075,0.9476,3.135814626811802,1,1
100.0,36.0,5,36174.24951786776,6.700688183962685e-06,357.0329259344064,65.77827790529665,0.9086043840669262,1920.0680272108843,1.1845,3.1371537929102606,1,0
100.0,36.0,6,44808.36311868516,5.421679769234982e-06,541.6394804012236,65.77541237262977,0.9085059228188583,2304.081632653061,1.4214000000000002,3.1384934674531038,1,1
100.0,39.0,1,2187.646090102253,0.00010971658589624984,0.19195051620400477,65.78966356131622,0.9089956087893037,414.6258503401361,0.2459,2.2737921005076456,1,1
100.0,39.0,2,10842.384796041892,2.2211472127282885e-05,37.15772128162731,65.78671752883162,0.9088943784587996,829.2517006802722,0.4918,2.274790161873265,1,1
100.0,39.0,3,19530.724811675653,1.235648457381685e-05,107.72480174116741,65.78377180127103,0.9087931594018149,1243.8775510204082,0.7377000000000001,2.2757886127384794,1,1
100.0,39.0,4,28258.370442588654,8.558965206480317e-06,217.59749747995016,65.78082637860547,0.9086919516170944,1658.5034013605443,0.9836,2.2767874532304235,1,0
100.0,39.0,5,37025.66207071821,6.54690452763119e-06,367.11619043528395,65.77788126080605,0.9085907551033827,2073.1292517006805,1.2295,2.2777866834762306,1,0
100.0,39.0,6,45832.68092846619,5.3007843013523655e-06,556.3621130090291,65.77493644784386,0.9084895698594246,2487.7551020408164,1.4754000000000003,2.2787863036030847,1,1
100.0,42.0,1,2355.942446701183,0.00010187968746023001,0.2226169393678254,65.78958420022997,0.9089928818065679,445.23809523809524,0.2549,1.6905077022906387,1,1
100.0,42.0,2,11180.158226964464,2.154058542586798e-05,38.39976241571493,65.78655882330855,0.9088889251088889,890.4761904761905,0.5098,1.6912697271385873,1,1
100.0,42.0,3,20038.883206446084,1.2043478704828879e-05,111.08610711039961,65.7835337679582,0.9087849803001863,1335.7142857142858,0.7647,1.6920320573826113,1,1
100.0,42.0,4,28937.749076128894,8.358339938359109e-06,223.91334200627978,65.78050903414754,0.9086810473791006,1780.952380952381,1.0196,1.6927946931250837,1,0
